보증금,월세,전용면적,해당층,총층,방수,욕실수,총주차대수,관리비,결측치개수,전용면적_가격_비율,매물_등록_경과일,매물확인방식_전화확인,매물확인방식_현장확인,방향_남서향,방향_남향,방향_동향,방향_북동향,방향_북서향,방향_북향,방향_서향,주차가능여부_불가능,계절_겨울,계절_봄,계절_여름,매물_HC_2,매물_HC_3,매물_HC_4,매물_HC_5,매물_HC_6,지역_KMedoids_1,지역_KMedoids_2,지역_KMedoids_3,지역_KMedoids_4,지역_KMedoids_5,지역_KMedoids_6,지역_KMedoids_7,지역_KMedoids_8,지역_KMedoids_9,지역_KMedoids_10
14000.0,40.0,17.5,19.0,20.0,1.0,1.0,38.0,2,0,0.00017142857142857143,367,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16350.0,69.0,20.47,4.0,6.0,1.0,1.0,6.0,0,1,0.00020616431295742706,295,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16450.0,15.0,17.5,6.0,6.0,1.0,1.0,6.0,0,0,5.2105948762483714e-05,617,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2800.0,22.0,19.83,3.0,6.0,1.0,1.0,6.0,8,0,0.0005403068943159715,191,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39700.0,6.0,38.44,11.0,15.0,1.0,1.0,2.0,10,0,1.048446071865736e-05,448,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9550.0,34.0,32.1,17.0,21.0,2.0,1.0,43.0,0,0,0.00011090995090603644,352,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600.0,15.0,19.83,3.0,8.0,1.0,1.0,2.0,1,0,0.0013447638258530848,166,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6750.0,39.0,17.5,7.0,14.0,1.0,1.0,104.0,18,0,0.00048253968253968247,190,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39600.0,38.0,43.33,10.0,11.0,1.0,1.0,29.0,0,0,2.214622570034525e-05,193,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37450.0,70.0,31.43,2.0,6.0,1.0,1.0,49.0,7,0,6.541758722097169e-05,450,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
750.0,2.0,17.5,5.0,13.0,1.0,1.0,40.0,8,0,0.0007619047619047619,67,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34350.0,24.0,49.59,3.0,5.0,2.0,1.0,17.0,19,1,2.524338586599343e-05,548,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9500.0,59.0,17.5,6.0,6.0,1.0,1.0,8.0,5,0,0.0003849624060150376,63,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39850.0,6.0,35.58,5.0,9.0,1.0,1.0,48.0,0,0,4.23172055410149e-06,297,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36400.0,0.0,17.5,10.0,16.0,1.0,1.0,34.0,0,0,0.0,288,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34750.0,17.0,17.5,5.0,10.0,2.0,1.0,2.0,8,0,4.110996916752313e-05,410,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
600.0,9.0,19.83,3.0,5.0,1.0,1.0,17.0,12,1,0.0017650025214321738,215,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15500.0,57.0,33.97,1.0,12.0,1.0,1.0,49.0,9,0,0.00012534779264436363,126,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7500.0,62.0,18.2,5.0,6.0,1.0,1.0,17.0,7,1,0.0005054945054945055,108,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32400.0,51.0,40.89,6.0,6.0,1.0,1.0,11.0,1,0,3.9250141149546056e-05,131,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1950.0,25.0,27.48,4.0,7.0,2.0,1.0,10.0,1,1,0.000485201358563804,85,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2050.0,35.0,41.94,6.0,6.0,2.0,1.0,17.0,0,1,0.00040708561592053697,136,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1900.0,10.0,34.28,10.0,19.0,1.0,1.0,40.0,0,0,0.00015353436098998954,414,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7800.0,34.0,27.69,3.0,9.0,1.0,1.0,13.0,1,0,0.00016205054124880774,133,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16100.0,75.0,39.32,10.0,13.0,2.0,1.0,47.0,12,0,0.00013742946866924044,50,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16050.0,67.0,26.25,3.0,7.0,1.0,1.0,17.0,8,1,0.0001780151312861593,184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10100.0,23.0,20.33,2.0,6.0,1.0,1.0,32.0,1,0,0.00011688330662874453,102,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15050.0,17.0,17.5,4.0,9.0,1.0,1.0,8.0,7,1,9.1124822021832e-05,83,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7900.0,14.0,46.03,3.0,15.0,1.0,1.0,42.0,14,0,7.699986525023581e-05,207,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13300.0,8.0,30.1,2.0,3.0,2.0,1.0,17.0,9,1,4.246496640271776e-05,43,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8650.0,45.0,17.5,4.0,6.0,1.0,1.0,17.0,0,1,0.0002972749793559042,54,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11350.0,15.0,19.72,3.0,3.0,1.0,1.0,41.0,10,0,0.00011169590120720932,292,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16250.0,47.0,28.65,2.0,2.0,1.0,1.0,14.0,6,0,0.00011384078399785207,93,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8000.0,49.0,29.23,9.0,10.0,1.0,1.0,15.0,9,0,0.00024803284296955183,283,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17250.0,55.0,23.05,6.0,20.0,1.0,1.0,44.0,5,0,0.00015090068848439122,63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14950.0,7.0,30.48,10.0,15.0,2.0,1.0,20.0,9,0,3.51126677727157e-05,225,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13850.0,60.0,24.16,4.0,11.0,2.0,1.0,28.0,8,0,0.00020321801707031342,211,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38050.0,35.0,30.27,13.0,16.0,1.0,1.0,34.0,2,0,3.212437167550738e-05,341,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13350.0,15.0,39.01,16.0,20.0,2.0,2.0,33.0,3,0,3.456330701721541e-05,239,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18100.0,17.0,25.12,3.0,5.0,1.0,1.0,41.0,12,0,6.378224302354224e-05,263,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8900.0,50.0,40.6,1.0,2.0,2.0,1.0,18.0,10,0,0.0001660485968893563,341,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9950.0,2.0,17.5,2.0,5.0,1.0,1.0,45.0,12,0,8.040201005025126e-05,188,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15600.0,19.0,33.96,13.0,17.0,1.0,1.0,31.0,0,0,3.586421430944399e-05,118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37900.0,30.0,31.63,6.0,10.0,1.0,1.0,32.0,8,0,3.1698973203523256e-05,448,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9400.0,28.0,31.7,5.0,7.0,2.0,1.0,17.0,0,1,9.396603798912679e-05,97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7400.0,10.0,29.75,5.0,6.0,2.0,1.0,4.0,7,0,7.722007722007723e-05,159,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1850.0,50.0,40.89,6.0,6.0,1.0,1.0,11.0,0,0,0.0006609691129133535,203,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12600.0,49.0,20.65,2.0,2.0,1.0,1.0,39.0,3,0,0.0001998539528805873,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16500.0,14.0,18.1,4.0,8.0,1.0,1.0,4.0,14,0,9.375523187677883e-05,221,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10650.0,55.0,19.71,8.0,12.0,1.0,1.0,29.0,13,0,0.0003239460439280363,112,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33200.0,29.0,17.5,3.0,10.0,1.0,1.0,3.0,0,0,4.991394148020654e-05,85,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1050.0,31.0,19.57,9.0,10.0,2.0,1.0,35.0,2,0,0.0016059566391707426,472,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16700.0,22.0,19.83,4.0,4.0,1.0,1.0,17.0,0,1,6.64329434927422e-05,407,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7400.0,23.0,37.55,6.0,6.0,2.0,1.0,17.0,5,1,0.00010076654550689172,159,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33650.0,63.0,17.5,4.0,4.0,1.0,1.0,17.0,5,1,0.00011547442156654639,173,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17750.0,68.0,29.95,3.0,9.0,2.0,1.0,32.0,12,0,0.00015048555103576385,169,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700.0,66.0,19.83,8.0,9.0,1.0,1.0,17.0,18,1,0.006051437216338881,230,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39050.0,63.0,17.5,4.0,16.0,1.0,1.0,15.0,7,1,0.00010243277848911651,221,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12150.0,14.0,22.45,12.0,15.0,1.0,1.0,15.0,10,0,8.798702191426765e-05,443,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37800.0,19.0,42.57,3.0,4.0,1.0,1.0,10.0,1,0,1.2428952997428451e-05,65,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500.0,21.0,37.73,5.0,9.0,1.0,1.0,41.0,15,0,0.0019082957858468062,274,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8500.0,28.0,34.46,1.0,8.0,1.0,1.0,33.0,5,0,0.0001126625926052371,123,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34850.0,51.0,40.89,6.0,6.0,1.0,1.0,11.0,7,0,4.0701283107949975e-05,444,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16550.0,35.0,28.98,18.0,19.0,1.0,1.0,25.0,0,0,7.297459024767576e-05,129,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10150.0,42.0,32.21,2.0,2.0,1.0,1.0,10.0,3,0,0.00013764351247891378,494,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2250.0,67.0,27.46,2.0,3.0,2.0,1.0,17.0,0,1,0.0010844056000647406,212,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14900.0,29.0,36.96,4.0,4.0,2.0,2.0,5.0,10,0,7.081844330166477e-05,147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11400.0,68.0,23.77,12.0,12.0,1.0,1.0,31.0,2,0,0.0002583235539416484,48,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13750.0,73.0,19.8,3.0,6.0,1.0,1.0,6.0,6,0,0.0002901744719926538,145,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11700.0,22.0,48.6,2.0,3.0,2.0,1.0,17.0,14,1,6.331117442228552e-05,314,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1700.0,72.0,17.5,4.0,8.0,1.0,1.0,4.0,6,0,0.0026218487394957983,92,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10900.0,68.0,36.92,4.0,19.0,2.0,2.0,18.0,16,0,0.00020873299074617073,417,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10850.0,0.0,18.87,4.0,16.0,1.0,1.0,54.0,0,1,0.0,230,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11600.0,17.0,19.04,19.0,21.0,1.0,1.0,40.0,9,0,0.00011771950159374094,6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9400.0,47.0,17.5,2.0,4.0,1.0,1.0,17.0,0,1,0.00028571428571428574,93,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2200.0,55.0,28.0,4.0,4.0,1.0,1.0,47.0,0,0,0.0008928571428571429,205,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14050.0,39.0,19.88,6.0,8.0,1.0,1.0,45.0,1,0,0.00014320800246317767,355,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35000.0,65.0,17.5,4.0,15.0,1.0,1.0,19.0,0,1,0.00010612244897959184,115,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12500.0,60.0,17.5,1.0,7.0,1.0,1.0,28.0,7,0,0.0003062857142857143,4,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18750.0,56.0,36.36,2.0,3.0,2.0,1.0,17.0,0,1,8.214154748808214e-05,63,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2150.0,52.0,26.44,2.0,4.0,1.0,1.0,4.0,14,0,0.0011610315589487387,154,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1750.0,10.0,29.92,4.0,7.0,2.0,1.0,6.0,19,0,0.0005538579067990832,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16600.0,56.0,32.49,7.0,14.0,1.0,1.0,43.0,3,0,0.00010939417874637979,547,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12200.0,16.0,25.58,7.0,7.0,2.0,1.0,4.0,8,0,7.690434381368642e-05,75,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19250.0,62.0,27.32,5.0,5.0,1.0,1.0,24.0,16,0,0.00014831435036413075,494,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11350.0,7.0,34.64,3.0,3.0,1.0,1.0,23.0,3,0,2.543467865826983e-05,369,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7700.0,9.0,35.28,9.0,9.0,1.0,1.0,27.0,9,0,6.626027034190299e-05,308,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12450.0,54.0,39.5,3.0,6.0,2.0,1.0,1.0,0,0,0.00010980631386304712,189,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9350.0,14.0,24.09,21.0,21.0,2.0,1.0,4.0,0,0,6.215550864294546e-05,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12450.0,23.0,25.01,16.0,16.0,1.0,1.0,46.0,0,0,7.386603591495128e-05,81,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40200.0,53.0,17.5,3.0,4.0,1.0,1.0,1.0,7,0,8.528784648187633e-05,442,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32400.0,40.0,20.84,6.0,8.0,1.0,1.0,6.0,3,0,6.368332503969101e-05,267,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15500.0,12.0,48.1,4.0,5.0,2.0,1.0,1.0,0,1,1.609549996646771e-05,198,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33400.0,26.0,36.3,5.0,5.0,2.0,1.0,17.0,5,1,2.556869731611158e-05,101,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16700.0,32.0,17.5,14.0,14.0,2.0,2.0,45.0,2,0,0.00011633875106929,67,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1950.0,38.0,17.5,9.0,9.0,1.0,1.0,6.0,3,0,0.0012014652014652014,242,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11800.0,55.0,35.71,2.0,3.0,2.0,2.0,40.0,0,0,0.00013052413747276792,46,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
40000.0,16.0,27.45,12.0,16.0,1.0,1.0,6.0,12,0,2.5500910746812387e-05,511,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
33300.0,5.0,35.98,5.0,8.0,2.0,1.0,1.0,10,0,1.2519467772386062e-05,188,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12550.0,61.0,20.15,17.0,18.0,1.0,1.0,36.0,0,0,0.0002412187478374344,150,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34450.0,26.0,29.89,4.0,6.0,2.0,1.0,8.0,0,0,2.5249815360725174e-05,163,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14500.0,3.0,26.87,14.0,15.0,1.0,1.0,18.0,1,0,1.0266545179215379e-05,525,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37800.0,58.0,17.5,4.0,7.0,1.0,1.0,17.0,13,2,0.00010733182161753591,399,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33800.0,26.0,22.87,4.0,9.0,2.0,1.0,17.0,2,2,3.622222854673832e-05,82,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13200.0,30.0,32.53,15.0,21.0,1.0,1.0,5.0,0,0,6.986557862672218e-05,156,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16500.0,46.0,17.5,5.0,7.0,1.0,1.0,6.0,0,0,0.0001593073593073593,79,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7950.0,66.0,33.05,4.0,5.0,2.0,1.0,17.0,0,1,0.0002511917335084064,253,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17750.0,18.0,17.5,13.0,13.0,2.0,1.0,15.0,8,0,8.370221327967806e-05,219,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13000.0,72.0,19.99,3.0,3.0,1.0,1.0,5.0,1,0,0.0002809096856120368,509,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13950.0,24.0,21.03,5.0,20.0,1.0,1.0,35.0,0,0,8.18083741096948e-05,159,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40900.0,4.0,23.21,1.0,5.0,1.0,1.0,22.0,5,0,9.480779825743267e-06,167,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7050.0,1.0,17.5,2.0,7.0,2.0,1.0,29.0,5,0,4.86322188449848e-05,450,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13250.0,61.0,29.15,7.0,18.0,1.0,1.0,31.0,15,0,0.00019677012201042106,277,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14050.0,32.0,39.12,4.0,14.0,2.0,1.0,30.0,10,1,7.641420867628758e-05,253,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14400.0,60.0,17.5,12.0,14.0,1.0,1.0,104.0,4,0,0.00025396825396825396,53,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39450.0,24.0,24.45,4.0,18.0,1.0,1.0,49.0,0,0,2.4882004867542204e-05,492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17300.0,41.0,17.5,11.0,15.0,1.0,1.0,33.0,7,0,0.00015854665565648223,424,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37800.0,10.0,25.56,7.0,10.0,2.0,1.0,32.0,10,0,2.0700333689379075e-05,132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11150.0,35.0,26.4,4.0,4.0,1.0,1.0,17.0,0,1,0.00011890202473162115,146,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9300.0,33.0,19.83,3.0,8.0,1.0,1.0,2.0,0,0,0.00017894034779496692,439,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13750.0,37.0,36.3,10.0,10.0,1.0,1.0,19.0,6,0,8.615076383671425e-05,191,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9650.0,15.0,32.39,2.0,8.0,1.0,1.0,12.0,10,0,7.998374730254813e-05,120,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2200.0,48.0,17.5,7.0,16.0,2.0,1.0,43.0,4,0,0.0013506493506493507,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7600.0,44.0,28.44,12.0,17.0,2.0,1.0,7.0,4,0,0.0002220741727737064,239,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11650.0,49.0,26.08,3.0,10.0,1.0,1.0,39.0,4,0,0.000174438505489876,361,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
850.0,31.0,27.48,3.0,7.0,2.0,1.0,17.0,2,1,0.0014127921911122527,288,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
37050.0,71.0,19.83,2.0,3.0,1.0,1.0,17.0,0,1,9.663788627081884e-05,88,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18900.0,45.0,17.5,1.0,3.0,1.0,1.0,22.0,7,0,0.00015721844293272865,333,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33050.0,69.0,22.79,7.0,16.0,1.0,1.0,20.0,8,0,0.00010222919386970027,356,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
