ID,매물확인방식,보증금,월세,전용면적,해당층,총층,방향,방수,욕실수,주차가능여부,총주차대수,관리비,중개사무소,제공플랫폼,게재일,허위매물여부,매물_HC,매물_DBSCAN,월세+관리비,보증금_월세관리비_비율,전용면적_가격_비율,지역_KMedoids,지역_HDBSCAN,계절,매물_등록_경과일
TRAIN_0712,현장확인,9550.0,34.0,32.1,17.0,21.0,남서향,2.0,1.0,불가능,43.0,0,G52Iz8V2B9,A플랫폼,2024-03-16,0,6,0,34.0,0.0035602094240837698,0.00011090995090603644,4,8,봄,352
TRAIN_0714,서류확인,600.0,15.0,19.83,3.0,8.0,동향,1.0,1.0,불가능,2.0,1,V19Zw6E4O7,A플랫폼,2024-09-18,0,2,2,16.0,0.02666666666666667,0.0013447638258530848,7,6,가을,166
TRAIN_0716,현장확인,6750.0,39.0,17.5,7.0,14.0,남향,1.0,1.0,가능,104.0,18,z40LO7P9C9,F플랫폼,2024-08-25,0,2,2,57.0,0.008444444444444444,0.00048253968253968247,3,6,여름,190
TRAIN_0717,현장확인,39600.0,38.0,43.33,10.0,11.0,북향,1.0,1.0,불가능,29.0,0,G52Iz8V2B9,A플랫폼,2024-08-22,0,1,2,38.0,0.0009595959595959596,2.214622570034525e-05,5,10,여름,193
TRAIN_0718,현장확인,37450.0,70.0,31.43,2.0,6.0,북동향,1.0,1.0,불가능,49.0,7,G52Iz8V2B9,A플랫폼,2023-12-09,0,1,2,77.0,0.00205607476635514,6.541758722097169e-05,5,10,겨울,450
TRAIN_0721,전화확인,750.0,2.0,17.5,5.0,13.0,서향,1.0,1.0,가능,40.0,8,G52Iz8V2B9,D플랫폼,2024-12-26,0,2,2,10.0,0.013333333333333334,0.0007619047619047619,8,6,겨울,67
TRAIN_0722,현장확인,34350.0,24.0,49.59,3.0,5.0,북향,2.0,1.0,불가능,17.0,19,C74MD6S8M9,D플랫폼,2023-09-02,1,5,0,43.0,0.0012518195050946143,2.524338586599343e-05,4,3,가을,548
TRAIN_0723,서류확인,9500.0,59.0,17.5,6.0,6.0,남서향,1.0,1.0,가능,8.0,5,Z68ZJ6F6L4,A플랫폼,2024-12-30,0,2,2,64.0,0.006736842105263158,0.0003849624060150376,3,6,겨울,63
TRAIN_0724,현장확인,39850.0,6.0,35.58,5.0,9.0,동향,1.0,1.0,불가능,48.0,0,G52Iz8V2B9,B플랫폼,2024-05-10,0,1,2,6.0,0.000150564617314931,4.23172055410149e-06,5,10,봄,297
TRAIN_0725,서류확인,36400.0,0.0,17.5,10.0,16.0,북동향,1.0,1.0,가능,34.0,0,R17wi5N4M8,D플랫폼,2024-05-19,1,2,2,0.0,0.0,0.0,5,6,봄,288
TRAIN_0727,현장확인,34750.0,17.0,17.5,5.0,10.0,남향,2.0,1.0,가능,2.0,8,G52Iz8V2B9,A플랫폼,2024-01-18,0,6,0,25.0,0.0007194244604316547,4.110996916752313e-05,4,8,겨울,410
TRAIN_0728,현장확인,600.0,9.0,19.83,3.0,5.0,동향,1.0,1.0,불가능,17.0,12,U38lq5B5A8,A플랫폼,2024-07-31,0,2,2,21.0,0.035,0.0017650025214321738,7,6,여름,215
TRAIN_0729,현장확인,15500.0,57.0,33.97,1.0,12.0,북향,1.0,1.0,불가능,49.0,9,G52Iz8V2B9,C플랫폼,2024-10-28,0,1,2,66.0,0.0042580645161290325,0.00012534779264436363,5,10,가을,126
TRAIN_0730,현장확인,7500.0,62.0,18.2,5.0,6.0,남동향,1.0,1.0,불가능,17.0,7,i13Mx4U8C3,D플랫폼,2024-11-15,0,2,2,69.0,0.0092,0.0005054945054945055,3,6,가을,108
TRAIN_0731,현장확인,32400.0,51.0,40.89,6.0,6.0,동향,1.0,1.0,가능,11.0,1,W02qh9Z4E0,E플랫폼,2024-10-23,0,1,2,52.0,0.0016049382716049382,3.9250141149546056e-05,5,10,가을,131
TRAIN_0732,현장확인,1950.0,25.0,27.48,4.0,7.0,서향,2.0,1.0,가능,10.0,1,y86qM5T6T6,A플랫폼,2024-12-08,0,6,0,26.0,0.013333333333333334,0.000485201358563804,4,7,겨울,85
TRAIN_0733,현장확인,2050.0,35.0,41.94,6.0,6.0,남향,2.0,1.0,가능,17.0,0,W61Ep0B6G8,B플랫폼,2024-10-18,0,5,0,35.0,0.01707317073170732,0.00040708561592053697,6,3,가을,136
TRAIN_0735,현장확인,1900.0,10.0,34.28,10.0,19.0,남향,1.0,1.0,가능,40.0,0,G52Iz8V2B9,F플랫폼,2024-01-14,0,1,2,10.0,0.005263157894736842,0.00015353436098998954,3,10,겨울,414
TRAIN_0738,현장확인,7800.0,34.0,27.69,3.0,9.0,서향,1.0,1.0,불가능,13.0,1,S30er7F3P4,E플랫폼,2024-10-21,0,3,2,35.0,0.004487179487179487,0.00016205054124880774,1,5,가을,133
TRAIN_0739,현장확인,16100.0,75.0,39.32,10.0,13.0,동향,2.0,1.0,불가능,47.0,12,G52Iz8V2B9,B플랫폼,2025-01-12,0,5,0,87.0,0.005403726708074534,0.00013742946866924044,4,3,겨울,50
TRAIN_0740,서류확인,16050.0,67.0,26.25,3.0,7.0,남서향,1.0,1.0,가능,17.0,8,r82ax9M3U3,B플랫폼,2024-08-31,0,3,2,75.0,0.004672897196261682,0.0001780151312861593,1,5,여름,184
TRAIN_0741,서류확인,10100.0,23.0,20.33,2.0,6.0,남향,1.0,1.0,가능,32.0,1,G52Iz8V2B9,A플랫폼,2024-11-21,0,2,2,24.0,0.002376237623762376,0.00011688330662874453,5,6,가을,102
TRAIN_0742,현장확인,15050.0,17.0,17.5,4.0,9.0,남서향,1.0,1.0,불가능,8.0,7,f41Wq8P7T9,A플랫폼,2024-12-10,0,2,2,24.0,0.0015946843853820599,9.1124822021832e-05,5,6,겨울,83
TRAIN_0743,현장확인,7900.0,14.0,46.03,3.0,15.0,북서향,1.0,1.0,가능,42.0,14,G52Iz8V2B9,E플랫폼,2024-08-08,0,1,2,28.0,0.0035443037974683543,7.699986525023581e-05,5,10,여름,207
TRAIN_0744,서류확인,13300.0,8.0,30.1,2.0,3.0,남향,2.0,1.0,불가능,17.0,9,J52gJ2E4T6,C플랫폼,2025-01-19,0,6,0,17.0,0.0012781954887218045,4.246496640271776e-05,4,8,겨울,43
TRAIN_0746,현장확인,8650.0,45.0,17.5,4.0,6.0,남서향,1.0,1.0,불가능,17.0,0,y83fz3N4Q6,B플랫폼,2025-01-08,0,2,2,45.0,0.005202312138728324,0.0002972749793559042,3,6,겨울,54
TRAIN_0747,전화확인,11350.0,15.0,19.72,3.0,3.0,남향,1.0,1.0,불가능,41.0,10,G52Iz8V2B9,A플랫폼,2024-05-15,0,2,2,25.0,0.0022026431718061676,0.00011169590120720932,5,6,봄,292
TRAIN_0749,현장확인,16250.0,47.0,28.65,2.0,2.0,남서향,1.0,1.0,불가능,14.0,6,G52Iz8V2B9,A플랫폼,2024-11-30,0,1,2,53.0,0.0032615384615384616,0.00011384078399785207,5,10,가을,93
TRAIN_0752,서류확인,8000.0,49.0,29.23,9.0,10.0,북향,1.0,1.0,가능,15.0,9,G52Iz8V2B9,C플랫폼,2024-05-24,0,1,2,58.0,0.00725,0.00024803284296955183,3,10,봄,283
TRAIN_0754,서류확인,17250.0,55.0,23.05,6.0,20.0,북향,1.0,1.0,가능,44.0,5,G52Iz8V2B9,B플랫폼,2024-12-30,0,3,2,60.0,0.0034782608695652175,0.00015090068848439122,1,5,겨울,63
TRAIN_0755,현장확인,14950.0,7.0,30.48,10.0,15.0,남향,2.0,1.0,가능,20.0,9,G52Iz8V2B9,A플랫폼,2024-07-21,0,6,0,16.0,0.0010702341137123746,3.51126677727157e-05,4,8,여름,225
TRAIN_0756,전화확인,13850.0,60.0,24.16,4.0,11.0,남향,2.0,1.0,가능,28.0,8,G52Iz8V2B9,A플랫폼,2024-08-04,0,6,0,68.0,0.004909747292418772,0.00020321801707031342,4,8,여름,211
TRAIN_0757,전화확인,38050.0,35.0,30.27,13.0,16.0,남동향,1.0,1.0,가능,34.0,2,G52Iz8V2B9,A플랫폼,2024-03-27,0,1,2,37.0,0.0009724047306176084,3.212437167550738e-05,5,10,봄,341
TRAIN_0758,전화확인,13350.0,15.0,39.01,16.0,20.0,남향,2.0,2.0,가능,33.0,3,G52Iz8V2B9,B플랫폼,2024-07-07,0,4,4,18.0,0.001348314606741573,3.456330701721541e-05,10,0,여름,239
TRAIN_0759,현장확인,18100.0,17.0,25.12,3.0,5.0,북향,1.0,1.0,불가능,41.0,12,G52Iz8V2B9,D플랫폼,2024-06-13,0,3,2,29.0,0.0016022099447513811,6.378224302354224e-05,2,5,여름,263
TRAIN_0762,서류확인,8900.0,50.0,40.6,1.0,2.0,동향,2.0,1.0,가능,18.0,10,G52Iz8V2B9,A플랫폼,2024-03-27,0,5,0,60.0,0.006741573033707865,0.0001660485968893563,4,3,봄,341
TRAIN_0763,현장확인,9950.0,2.0,17.5,2.0,5.0,북향,1.0,1.0,불가능,45.0,12,G52Iz8V2B9,B플랫폼,2024-08-27,0,2,2,14.0,0.001407035175879397,8.040201005025126e-05,5,6,여름,188
TRAIN_0764,현장확인,15600.0,19.0,33.96,13.0,17.0,남향,1.0,1.0,가능,31.0,0,G52Iz8V2B9,B플랫폼,2024-11-05,0,1,2,19.0,0.001217948717948718,3.586421430944399e-05,5,10,가을,118
TRAIN_0766,현장확인,37900.0,30.0,31.63,6.0,10.0,서향,1.0,1.0,가능,32.0,8,G52Iz8V2B9,B플랫폼,2023-12-11,0,1,2,38.0,0.0010026385224274406,3.1698973203523256e-05,5,10,겨울,448
TRAIN_0767,현장확인,9400.0,28.0,31.7,5.0,7.0,동향,2.0,1.0,가능,17.0,0,N45gM0M7R0,B플랫폼,2024-11-26,0,6,0,28.0,0.0029787234042553193,9.396603798912679e-05,4,8,가을,97
TRAIN_0768,현장확인,7400.0,10.0,29.75,5.0,6.0,동향,2.0,1.0,가능,4.0,7,c44yg1K7W7,A플랫폼,2024-09-25,0,6,0,17.0,0.0022972972972972973,7.722007722007723e-05,4,8,가을,159
TRAIN_0769,현장확인,1850.0,50.0,40.89,6.0,6.0,동향,1.0,1.0,가능,11.0,0,S30er7F3P4,E플랫폼,2024-08-12,0,1,2,50.0,0.02702702702702703,0.0006609691129133535,8,9,여름,203
TRAIN_0771,서류확인,12600.0,49.0,20.65,2.0,2.0,북향,1.0,1.0,가능,39.0,3,G52Iz8V2B9,A플랫폼,2024-10-22,0,3,2,52.0,0.004126984126984127,0.0001998539528805873,1,5,가을,132
TRAIN_0773,전화확인,16500.0,14.0,18.1,4.0,8.0,동향,1.0,1.0,불가능,4.0,14,J52gJ2E4T6,C플랫폼,2024-07-25,1,2,2,28.0,0.001696969696969697,9.375523187677883e-05,5,6,여름,221
TRAIN_0775,현장확인,10650.0,55.0,19.71,8.0,12.0,남서향,1.0,1.0,불가능,29.0,13,G52Iz8V2B9,D플랫폼,2024-11-11,0,2,2,68.0,0.006384976525821596,0.0003239460439280363,3,6,가을,112
TRAIN_0776,현장확인,33200.0,29.0,17.5,3.0,10.0,남서향,1.0,1.0,불가능,3.0,0,Z78BN7Z0U2,A플랫폼,2024-12-08,0,2,2,29.0,0.0008734939759036145,4.991394148020654e-05,5,6,겨울,85
TRAIN_0777,전화확인,1050.0,31.0,19.57,9.0,10.0,동향,2.0,1.0,불가능,35.0,2,G52Iz8V2B9,A플랫폼,2023-11-17,0,6,0,33.0,0.03142857142857143,0.0016059566391707426,6,4,가을,472
TRAIN_0780,현장확인,16700.0,22.0,19.83,4.0,4.0,북향,1.0,1.0,불가능,17.0,0,f28iD1U4F3,B플랫폼,2024-01-21,0,2,2,22.0,0.0013173652694610778,6.64329434927422e-05,5,6,겨울,407
TRAIN_0781,현장확인,7400.0,23.0,37.55,6.0,6.0,동향,2.0,1.0,가능,17.0,5,S85HO1N1A1,B플랫폼,2024-09-25,0,6,0,28.0,0.0037837837837837837,0.00010076654550689172,4,8,가을,159
TRAIN_0782,전화확인,33650.0,63.0,17.5,4.0,4.0,남동향,1.0,1.0,불가능,17.0,5,Z78BN7Z0U2,A플랫폼,2024-09-11,0,2,2,68.0,0.0020208023774145618,0.00011547442156654639,5,6,가을,173
TRAIN_0783,전화확인,17750.0,68.0,29.95,3.0,9.0,동향,2.0,1.0,가능,32.0,12,r74nn1Y4T7,B플랫폼,2024-09-15,0,6,0,80.0,0.004507042253521127,0.00015048555103576385,4,8,가을,169
TRAIN_0784,현장확인,700.0,66.0,19.83,8.0,9.0,남서향,1.0,1.0,불가능,17.0,18,s37cv8A6L4,A플랫폼,2024-07-16,1,2,2,84.0,0.12,0.006051437216338881,9,6,여름,230
TRAIN_0785,현장확인,39050.0,63.0,17.5,4.0,16.0,북향,1.0,1.0,불가능,15.0,7,Y15LM5Z8N3,E플랫폼,2024-07-25,1,2,2,70.0,0.001792573623559539,0.00010243277848911651,5,6,여름,221
TRAIN_0786,전화확인,12150.0,14.0,22.45,12.0,15.0,남동향,1.0,1.0,가능,15.0,10,G52Iz8V2B9,B플랫폼,2023-12-16,0,3,2,24.0,0.0019753086419753087,8.798702191426765e-05,2,5,겨울,443
TRAIN_0788,현장확인,37800.0,19.0,42.57,3.0,4.0,동향,1.0,1.0,가능,10.0,1,G52Iz8V2B9,A플랫폼,2024-12-28,0,1,2,20.0,0.0005291005291005291,1.2428952997428451e-05,5,10,겨울,65
TRAIN_0789,현장확인,500.0,21.0,37.73,5.0,9.0,북서향,1.0,1.0,불가능,41.0,15,G52Iz8V2B9,C플랫폼,2024-06-02,0,1,2,36.0,0.072,0.0019082957858468062,9,6,여름,274
TRAIN_0791,현장확인,8500.0,28.0,34.46,1.0,8.0,북향,1.0,1.0,불가능,33.0,5,G52Iz8V2B9,B플랫폼,2024-10-31,0,1,2,33.0,0.0038823529411764705,0.0001126625926052371,5,10,가을,123
TRAIN_0792,서류확인,34850.0,51.0,40.89,6.0,6.0,서향,1.0,1.0,불가능,11.0,7,U32BI2S7X3,E플랫폼,2023-12-15,0,1,2,58.0,0.0016642754662840745,4.0701283107949975e-05,5,10,겨울,444
TRAIN_0794,현장확인,16550.0,35.0,28.98,18.0,19.0,북향,1.0,1.0,가능,25.0,0,G52Iz8V2B9,C플랫폼,2024-10-25,0,1,2,35.0,0.0021148036253776435,7.297459024767576e-05,5,10,가을,129
TRAIN_0797,현장확인,10150.0,42.0,32.21,2.0,2.0,남향,1.0,1.0,불가능,10.0,3,G52Iz8V2B9,B플랫폼,2023-10-26,0,1,2,45.0,0.004433497536945813,0.00013764351247891378,5,10,가을,494
TRAIN_0799,현장확인,2250.0,67.0,27.46,2.0,3.0,서향,2.0,1.0,불가능,17.0,0,W88DA3W2Q3,D플랫폼,2024-08-03,1,6,0,67.0,0.029777777777777778,0.0010844056000647406,6,4,여름,212
TRAIN_0801,서류확인,14900.0,29.0,36.96,4.0,4.0,남향,2.0,2.0,가능,5.0,10,G52Iz8V2B9,A플랫폼,2024-10-07,0,4,4,39.0,0.00261744966442953,7.081844330166477e-05,2,0,가을,147
TRAIN_0804,서류확인,11400.0,68.0,23.77,12.0,12.0,동향,1.0,1.0,불가능,31.0,2,G52Iz8V2B9,A플랫폼,2025-01-14,0,3,2,70.0,0.0061403508771929825,0.0002583235539416484,0,5,겨울,48
TRAIN_0805,현장확인,13750.0,73.0,19.8,3.0,6.0,북동향,1.0,1.0,가능,6.0,6,J52gJ2E4T6,C플랫폼,2024-10-09,0,2,2,79.0,0.005745454545454546,0.0002901744719926538,3,6,가을,145
TRAIN_0806,현장확인,11700.0,22.0,48.6,2.0,3.0,북향,2.0,1.0,불가능,17.0,14,w51BQ1O6W9,B플랫폼,2024-04-23,1,5,0,36.0,0.003076923076923077,6.331117442228552e-05,4,3,봄,314
TRAIN_0807,현장확인,1700.0,72.0,17.5,4.0,8.0,동향,1.0,1.0,불가능,4.0,6,Z78BN7Z0U2,A플랫폼,2024-12-01,0,2,2,78.0,0.04588235294117647,0.0026218487394957983,9,6,겨울,92
TRAIN_0808,현장확인,10900.0,68.0,36.92,4.0,19.0,남동향,2.0,2.0,불가능,18.0,16,G52Iz8V2B9,B플랫폼,2024-01-11,0,4,4,84.0,0.007706422018348624,0.00020873299074617073,0,0,겨울,417
TRAIN_0809,현장확인,10850.0,0.0,18.87,4.0,16.0,동향,1.0,1.0,가능,54.0,0,G38pb6B9C7,C플랫폼,2024-07-16,1,2,2,0.0,0.0,0.0,5,6,여름,230
TRAIN_0811,전화확인,11600.0,17.0,19.04,19.0,21.0,남향,1.0,1.0,가능,40.0,9,G52Iz8V2B9,I플랫폼,2025-02-25,0,2,2,26.0,0.0022413793103448275,0.00011771950159374094,5,6,겨울,6
TRAIN_0817,현장확인,9400.0,47.0,17.5,2.0,4.0,북동향,1.0,1.0,불가능,17.0,0,Z68ZJ6F6L4,A플랫폼,2024-11-30,0,2,2,47.0,0.005,0.00028571428571428574,3,6,가을,93
TRAIN_0819,현장확인,2200.0,55.0,28.0,4.0,4.0,북동향,1.0,1.0,불가능,47.0,0,G52Iz8V2B9,F플랫폼,2024-08-10,0,3,2,55.0,0.025,0.0008928571428571429,8,5,여름,205
TRAIN_0821,현장확인,14050.0,39.0,19.88,6.0,8.0,남동향,1.0,1.0,가능,45.0,1,G52Iz8V2B9,E플랫폼,2024-03-13,0,2,2,40.0,0.0028469750889679717,0.00014320800246317767,5,6,봄,355
TRAIN_0822,현장확인,35000.0,65.0,17.5,4.0,15.0,북서향,1.0,1.0,가능,19.0,0,y86qM5T6T6,A플랫폼,2024-11-08,0,2,2,65.0,0.0018571428571428571,0.00010612244897959184,5,6,가을,115
TRAIN_0824,현장확인,12500.0,60.0,17.5,1.0,7.0,남향,1.0,1.0,불가능,28.0,7,G52Iz8V2B9,D플랫폼,2025-02-27,0,2,2,67.0,0.00536,0.0003062857142857143,3,6,겨울,4
TRAIN_0825,현장확인,18750.0,56.0,36.36,2.0,3.0,남향,2.0,1.0,불가능,17.0,0,S14na8Q8K2,A플랫폼,2024-12-30,0,6,0,56.0,0.0029866666666666665,8.214154748808214e-05,4,8,겨울,63
TRAIN_0826,현장확인,2150.0,52.0,26.44,2.0,4.0,남향,1.0,1.0,가능,4.0,14,J34zf6Z7T0,J플랫폼,2024-09-30,0,3,2,66.0,0.030697674418604652,0.0011610315589487387,7,5,가을,154
TRAIN_0827,서류확인,1750.0,10.0,29.92,4.0,7.0,서향,2.0,1.0,가능,6.0,19,w94Qb4G0K5,B플랫폼,2024-11-26,0,6,0,29.0,0.01657142857142857,0.0005538579067990832,6,7,가을,97
TRAIN_0830,현장확인,16600.0,56.0,32.49,7.0,14.0,남향,1.0,1.0,불가능,43.0,3,G52Iz8V2B9,A플랫폼,2023-09-03,0,1,2,59.0,0.0035542168674698796,0.00010939417874637979,5,10,가을,547
TRAIN_0831,현장확인,12200.0,16.0,25.58,7.0,7.0,서향,2.0,1.0,가능,4.0,8,K86UF7I0P3,C플랫폼,2024-12-18,0,6,0,24.0,0.0019672131147540984,7.690434381368642e-05,4,8,겨울,75
TRAIN_0833,서류확인,19250.0,62.0,27.32,5.0,5.0,북향,1.0,1.0,불가능,24.0,16,G52Iz8V2B9,H플랫폼,2023-10-26,0,3,2,78.0,0.004051948051948052,0.00014831435036413075,1,5,가을,494
TRAIN_0834,현장확인,11350.0,7.0,34.64,3.0,3.0,서향,1.0,1.0,가능,23.0,3,G52Iz8V2B9,D플랫폼,2024-02-28,0,1,2,10.0,0.000881057268722467,2.543467865826983e-05,5,10,겨울,369
TRAIN_0835,전화확인,7700.0,9.0,35.28,9.0,9.0,북서향,1.0,1.0,불가능,27.0,9,G52Iz8V2B9,B플랫폼,2024-04-29,0,1,2,18.0,0.0023376623376623377,6.626027034190299e-05,5,10,봄,308
TRAIN_0839,현장확인,12450.0,54.0,39.5,3.0,6.0,동향,2.0,1.0,가능,1.0,0,A72Mx9C8U2,B플랫폼,2024-08-26,0,5,0,54.0,0.004337349397590362,0.00010980631386304712,4,3,여름,189
TRAIN_0840,서류확인,9350.0,14.0,24.09,21.0,21.0,남동향,2.0,1.0,가능,4.0,0,G52Iz8V2B9,C플랫폼,2025-02-20,0,6,0,14.0,0.001497326203208556,6.215550864294546e-05,4,8,겨울,11
TRAIN_0841,현장확인,12450.0,23.0,25.01,16.0,16.0,남동향,1.0,1.0,불가능,46.0,0,G52Iz8V2B9,B플랫폼,2024-12-12,0,3,2,23.0,0.0018473895582329317,7.386603591495128e-05,2,5,겨울,81
TRAIN_0842,서류확인,40200.0,53.0,17.5,3.0,4.0,북향,1.0,1.0,불가능,1.0,7,J52gJ2E4T6,C플랫폼,2023-12-17,0,2,2,60.0,0.0014925373134328358,8.528784648187633e-05,5,6,겨울,442
TRAIN_0843,전화확인,32400.0,40.0,20.84,6.0,8.0,남동향,1.0,1.0,가능,6.0,3,w94Qb4G0K5,B플랫폼,2024-06-09,0,3,2,43.0,0.0013271604938271606,6.368332503969101e-05,2,5,여름,267
TRAIN_0845,현장확인,15500.0,12.0,48.1,4.0,5.0,서향,2.0,1.0,가능,1.0,0,h19pQ2K8H8,A플랫폼,2024-08-17,0,5,0,12.0,0.0007741935483870968,1.609549996646771e-05,4,3,여름,198
TRAIN_0846,현장확인,33400.0,26.0,36.3,5.0,5.0,서향,2.0,1.0,가능,17.0,5,J52gJ2E4T6,C플랫폼,2024-11-22,0,6,0,31.0,0.0009281437125748503,2.556869731611158e-05,4,8,가을,101
TRAIN_0847,현장확인,16700.0,32.0,17.5,14.0,14.0,남향,2.0,2.0,가능,45.0,2,G52Iz8V2B9,C플랫폼,2024-12-26,0,4,3,34.0,0.002035928143712575,0.00011633875106929,2,1,겨울,67
TRAIN_0848,현장확인,1950.0,38.0,17.5,9.0,9.0,동향,1.0,1.0,불가능,6.0,3,G52Iz8V2B9,D플랫폼,2024-07-04,0,2,2,41.0,0.021025641025641025,0.0012014652014652014,8,6,여름,242
TRAIN_0849,현장확인,11800.0,55.0,35.71,2.0,3.0,동향,2.0,2.0,불가능,40.0,0,G52Iz8V2B9,J플랫폼,2025-01-16,0,4,4,55.0,0.004661016949152543,0.00013052413747276792,1,0,겨울,46
TRAIN_0852,현장확인,40000.0,16.0,27.45,12.0,16.0,서향,1.0,1.0,가능,6.0,12,G52Iz8V2B9,C플랫폼,2023-10-09,0,3,2,28.0,0.0007,2.5500910746812387e-05,10,5,가을,511
TRAIN_0854,전화확인,33300.0,5.0,35.98,5.0,8.0,동향,2.0,1.0,불가능,1.0,10,o30ws9C6F7,A플랫폼,2024-08-27,0,6,0,15.0,0.00045045045045045046,1.2519467772386062e-05,4,8,여름,188
TRAIN_0855,전화확인,12550.0,61.0,20.15,17.0,18.0,동향,1.0,1.0,불가능,36.0,0,G52Iz8V2B9,B플랫폼,2024-10-04,0,2,2,61.0,0.004860557768924302,0.0002412187478374344,3,6,가을,150
TRAIN_0856,현장확인,34450.0,26.0,29.89,4.0,6.0,남향,2.0,1.0,가능,8.0,0,w94Qb4G0K5,A플랫폼,2024-09-21,1,6,0,26.0,0.0007547169811320754,2.5249815360725174e-05,4,8,가을,163
TRAIN_0859,전화확인,14500.0,3.0,26.87,14.0,15.0,남동향,1.0,1.0,불가능,18.0,1,G52Iz8V2B9,E플랫폼,2023-09-25,0,3,2,4.0,0.00027586206896551725,1.0266545179215379e-05,10,5,가을,525
TRAIN_0861,서류확인,37800.0,58.0,17.5,4.0,7.0,북향,1.0,1.0,불가능,17.0,13,D49QC8I7L2,A플랫폼,2024-01-29,1,2,2,71.0,0.0018783068783068783,0.00010733182161753591,5,6,겨울,399
TRAIN_0862,현장확인,33800.0,26.0,22.87,4.0,9.0,남향,2.0,1.0,불가능,17.0,2,Q42YF3Y0I2,A플랫폼,2024-12-11,0,6,0,28.0,0.0008284023668639054,3.622222854673832e-05,4,8,겨울,82
TRAIN_0863,전화확인,13200.0,30.0,32.53,15.0,21.0,서향,1.0,1.0,불가능,5.0,0,G52Iz8V2B9,A플랫폼,2024-09-28,0,1,2,30.0,0.0022727272727272726,6.986557862672218e-05,5,10,가을,156
TRAIN_0864,현장확인,16500.0,46.0,17.5,5.0,7.0,동향,1.0,1.0,불가능,6.0,0,M02bn7Y4P0,A플랫폼,2024-12-14,0,2,2,46.0,0.002787878787878788,0.0001593073593073593,5,6,겨울,79
TRAIN_0866,현장확인,7950.0,66.0,33.05,4.0,5.0,서향,2.0,1.0,불가능,17.0,0,a15xR3G4V0,A플랫폼,2024-06-23,1,6,0,66.0,0.00830188679245283,0.0002511917335084064,4,8,여름,253
TRAIN_0867,현장확인,17750.0,18.0,17.5,13.0,13.0,남향,2.0,1.0,불가능,15.0,8,G52Iz8V2B9,A플랫폼,2024-07-27,0,6,0,26.0,0.0014647887323943661,8.370221327967806e-05,4,8,여름,219
TRAIN_0870,서류확인,13000.0,72.0,19.99,3.0,3.0,남향,1.0,1.0,가능,5.0,1,G52Iz8V2B9,A플랫폼,2023-10-11,0,2,2,73.0,0.005615384615384615,0.0002809096856120368,3,6,가을,509
TRAIN_0871,현장확인,13950.0,24.0,21.03,5.0,20.0,남향,1.0,1.0,가능,35.0,0,G52Iz8V2B9,A플랫폼,2024-09-25,0,3,2,24.0,0.0017204301075268817,8.18083741096948e-05,2,5,가을,159
TRAIN_0872,현장확인,40900.0,4.0,23.21,1.0,5.0,동향,1.0,1.0,불가능,22.0,5,G52Iz8V2B9,D플랫폼,2024-09-17,0,3,2,9.0,0.00022004889975550123,9.480779825743267e-06,10,5,가을,167
TRAIN_0874,현장확인,7050.0,1.0,17.5,2.0,7.0,서향,2.0,1.0,가능,29.0,5,G52Iz8V2B9,B플랫폼,2023-12-09,0,6,0,6.0,0.000851063829787234,4.86322188449848e-05,4,8,겨울,450
TRAIN_0875,현장확인,13250.0,61.0,29.15,7.0,18.0,동향,1.0,1.0,불가능,31.0,15,G52Iz8V2B9,A플랫폼,2024-05-30,0,1,2,76.0,0.005735849056603773,0.00019677012201042106,3,10,봄,277
TRAIN_0877,현장확인,14050.0,32.0,39.12,4.0,14.0,남서향,2.0,1.0,가능,30.0,10,r82ax9M3U3,B플랫폼,2024-06-23,1,5,0,42.0,0.00298932384341637,7.641420867628758e-05,4,3,여름,253
TRAIN_0878,현장확인,14400.0,60.0,17.5,12.0,14.0,남향,1.0,1.0,가능,104.0,4,J07Zn4B0R7,C플랫폼,2025-01-09,0,2,2,64.0,0.0044444444444444444,0.00025396825396825396,3,6,겨울,53
TRAIN_0881,서류확인,39450.0,24.0,24.45,4.0,18.0,남향,1.0,1.0,가능,49.0,0,G52Iz8V2B9,A플랫폼,2023-10-28,0,3,2,24.0,0.0006083650190114068,2.4882004867542204e-05,10,5,가을,492
TRAIN_0885,현장확인,17300.0,41.0,17.5,11.0,15.0,북동향,1.0,1.0,가능,33.0,7,G52Iz8V2B9,C플랫폼,2024-01-04,0,2,2,48.0,0.0027745664739884392,0.00015854665565648223,5,6,겨울,424
TRAIN_0886,서류확인,37800.0,10.0,25.56,7.0,10.0,북동향,2.0,1.0,가능,32.0,10,J52gJ2E4T6,C플랫폼,2024-10-22,0,6,0,20.0,0.0005291005291005291,2.0700333689379075e-05,4,8,가을,132
TRAIN_0887,전화확인,11150.0,35.0,26.4,4.0,4.0,남서향,1.0,1.0,불가능,17.0,0,U93ap2F8Z1,C플랫폼,2024-10-08,0,3,2,35.0,0.003139013452914798,0.00011890202473162115,1,5,가을,146
TRAIN_0888,서류확인,9300.0,33.0,19.83,3.0,8.0,북향,1.0,1.0,불가능,2.0,0,V19Zw6E4O7,A플랫폼,2023-12-20,1,2,2,33.0,0.0035483870967741938,0.00017894034779496692,5,6,겨울,439
